hour_number,session_length_hours,total_number_of_orders,DA_price,Ask_mean_price,Ask_price_std,Bid_mean_price,Bid_price_std,Anomaly,Anomaly_score
14,23.31503777777778,434,119.71,163.62237327188942,324.09807531694275,107.4042396313364,36.33829168373354,1,0.07306774114897424
15,24.566003055555555,2028,125.83,141.88298816568047,130.7258875458042,129.5360157790927,17.313545689292592,1,0.12903187005389588
16,25.66870305555556,850,139.57,161.7122588235294,184.31311569583585,138.68177647058823,23.52321109727347,1,0.1011632739202693
17,26.650919444444444,700,155.22,158.14912857142858,181.6066395698772,123.72751428571428,29.003000404078797,1,0.08824303726714494
18,27.673008333333332,962,150.09,653.396081081081,991.6672377655576,121.79160083160085,55.34706006454606,-1,-0.07646559168118616
19,28.66987805555556,1997,146.15,137.559474211317,107.8542342992918,115.60855282924386,15.210616788447744,1,0.11875926189952846
20,29.6035125,5649,139.1,115.34614799079483,101.91293186072984,103.99255443441317,10.309304612160595,1,0.1118829050543017
21,30.346145,927,131.8,134.91888888888892,223.63397154140472,104.60234088457388,34.799686547772204,1,0.07561428958112837
22,31.67259972222222,1832,129.94,109.55973799126636,150.63844288732682,53.793548034934496,109.528626390469,-1,-0.00836176088137075
23,8.966083333333334,2628,121.3,224.5448211567732,512.0268992640267,38.29955098934551,120.90341881448867,-1,-0.05484523312587697
0,9.960829722222222,2987,97.15,559.623890190827,951.2574811522323,39.45807833947104,123.12227871999248,-1,-0.1107636949153965
1,10.920360555555556,2623,98.43,1581.4436866183762,1169.1274946069889,75.88414029736941,34.99127124584928,-1,-0.12355260947609736
2,11.959426944444443,3135,96.05,546.2440606060605,957.4748494278024,42.37746411483253,108.28305677087164,-1,-0.09307336586015624
3,12.916937222222224,3541,87.97,307.78235526687376,717.0879985178988,-4.270073425585991,161.6119151573982,-1,-0.0693911542142912
4,13.916832222222222,2818,82.99,1888.1312952448543,1038.9512764987414,27.770063875088717,126.55645739710836,-1,-0.15088192783417864
5,14.917050277777776,4365,83.59,607.5228041237114,998.1325666457928,61.29090721649485,65.89006980321575,-1,-0.07279320599906314
6,15.955653611111112,3468,90.76,1229.425346020761,1205.9736644773095,18.512407727796997,147.91402770989882,-1,-0.13937201156695078
7,16.942351111111112,3048,103.21,423.51968832021,832.730048325338,33.802601706036754,142.0622351705648,-1,-0.06349528261543236
8,17.916868333333333,2827,111.86,370.4322568093386,744.3204359124602,82.07426600636717,14.55776665481092,1,0.03186142761509353
9,18.91912722222222,2574,112.0,1192.9174553224552,1194.3998302768728,88.82736208236209,10.552960980690877,-1,-0.07517942898350771
10,19.92693583333333,3065,100.0,1499.3701370309948,1178.2851745335267,89.48053181076672,11.640402853892,-1,-0.09074891208054758
11,20.96231527777778,3327,88.32,1025.792840396754,1161.5630067910813,91.96072137060412,11.909540376309996,-1,-0.058298085013766654
12,21.963049444444444,3927,87.9,1719.0427349121464,1121.0654272110448,91.76230710466004,10.874122700136036,-1,-0.08593492437613481
13,22.91869527777778,2673,94.05,2074.8509390198283,906.1918898955556,85.48793490460157,11.367273104381423,-1,-0.08165804392163911
14,23.93547138888889,3139,88.98,1846.9809525326527,1056.6891778761396,84.22385791653393,8.735201521887712,-1,-0.08630399826765078
15,24.91862888888889,3444,85.56,896.9504616724738,1133.9628750304407,88.49538037166084,8.926333837765938,-1,-0.0508690018806921
16,25.95940388888889,1884,94.1,869.7547664543524,1122.06461954749,90.67881634819534,29.76389931480601,-1,-0.05688250823120766
17,26.957057777777777,2439,96.81,942.5316359163592,1147.227494480833,96.10227552275522,13.036889382465883,-1,-0.067458552074814
18,27.9113775,2344,99.52,957.451774744027,1151.1679483024238,81.6971843003413,66.69846980776666,-1,-0.09698889998545746
19,28.918737222222223,1155,94.58,90.29127272727274,100.4060701816112,20.827549783549784,145.22127016662975,1,0.02459406111608886
20,29.926009722222226,1528,87.86,1071.1815445026175,1185.489856741081,14.207768324607333,118.89195507349696,-1,-0.13829122873472488
21,30.9516525,2038,61.47,461.3011383709519,910.52592620091,-11.609656526005883,136.38198874261963,-1,-0.1184188223193241
22,31.95014666666667,2201,50.0,434.2455565651976,903.988976143752,18.32721035892776,33.06306067111208,-1,-0.06940369252258649
23,8.955983611111112,1048,38.25,21.4218606870229,104.81005465280712,7.933520992366412,15.116939394110606,1,0.04304404865026573
0,9.9360225,1636,10.93,15.517353300733497,84.0951953291954,-5.316607579462104,14.060671689578696,1,0.05853252231776751
1,10.91419638888889,1639,9.07,15.231860890787065,83.8039090091643,-6.322104942037828,13.3460842564564,1,0.07147889419577458
2,11.91286638888889,1276,9.1,14.102923197492164,94.7827249437467,-9.73760971786834,12.886990071603208,1,0.07865454568885738
3,12.914150555555556,1408,4.16,13.651519886363635,90.66103821847102,-5.688125,13.155420621172532,1,0.08731799025230902
4,13.912878888888889,1748,5.58,17.37204805491991,81.17240884135546,-1.5558009153318078,14.237207097230566,1,0.09477698900779452
5,14.925096388888887,1800,9.92,26.24833333333333,81.05517977748505,-1.6613722222222225,14.085794761718873,1,0.10817135256501237
6,15.9293925,1127,9.02,42.50143744454304,103.52180081821388,-2.3036468500443656,25.431155741275035,1,0.09735780737075106
7,16.912836944444447,2220,16.47,96.31492792792794,77.6736562346943,51.18752702702702,21.6886013670302,1,0.12498617373824128
8,17.9036825,3161,49.42,117.59204049351472,68.21509007844976,77.97515343245807,15.345806776356651,1,0.14583145720916468
9,18.960826666666662,1919,82.8,134.31500781657112,83.06926252546704,96.9752527357999,13.04010237674726,1,0.1472495019284124
10,19.956823611111112,1688,93.7,165.79927725118486,85.83121812011271,98.93994668246444,12.804229871621946,1,0.14442094299797625
11,20.962520277777777,1398,103.87,172.52321888412018,91.00335295023702,95.34628040057224,13.466044405782233,1,0.14496288015670156
12,21.92345027777778,1199,101.69,162.3550291909925,100.06047539382564,87.24550458715596,15.247704079333458,1,0.14403086447555707
13,22.95461805555556,1610,99.0,131.50406832298137,91.93689932953852,92.18392546583851,15.808440602304962,1,0.15390194363931253
14,23.95959805555556,2098,104.29,153.02071496663487,81.30947813852076,107.31449952335558,17.39967421579177,1,0.1473757446077495
15,24.95435,1578,103.64,149.46332065906208,91.40311380050736,104.72927122940428,19.168201180624557,1,0.14618059444124792
16,25.96232055555556,1668,109.11,148.86853717026378,88.10541963230581,117.86499400479616,24.405840567560915,1,0.14159248468329827
17,26.656494444444444,1812,118.04,153.11525386313463,86.23650563882278,120.77365894039735,19.917193054000293,1,0.13669390013859845
18,27.94619777777778,1899,122.61,169.65652975250129,80.81390209081523,116.5483307003686,17.962918167369946,1,0.1294098682927533
19,28.912872222222223,1770,109.11,135.93149717514123,81.81481550583321,103.06086440677966,27.63289842760168,1,0.13376582507582818
20,29.920148055555558,2720,103.93,155.93217647058827,69.84047783704861,101.28167647058824,21.67174057091491,1,0.12642785540218976
21,30.91284472222222,2520,98.43,149.9319285714286,72.51401495078254,96.63808333333331,35.18338188173736,1,0.10678019911091718
22,31.913013055555552,2035,99.37,131.1667714987715,79.62233146171116,73.48877641277642,35.63797157003995,1,0.079672624668366
23,8.803124722222222,2172,81.34,102.28872007366482,28.864050759975424,73.83676795580111,28.36052182377044,1,0.08472896095078503
0,9.809305833333331,1847,75.13,103.21194910665946,33.97616310377292,53.80379534380076,33.23204987414759,1,0.08847394151983717
1,10.829001388888887,2694,64.38,75.70426503340757,33.11358098925514,32.33783593170008,34.92465231438828,1,0.08951809446762371
2,11.792806666666667,1813,60.28,41.82698290126862,20.23813134588586,-2.898146718146722,36.58026190327561,1,0.08791648827248055
3,12.660803333333334,1484,39.41,53.7463948787062,36.33835407963408,19.437190026954177,19.49712783077645,1,0.11476236517351451
4,13.789858888888888,2868,47.25,59.460366108786616,34.581189171958336,32.72507322175732,21.08918928428762,1,0.12867160294717928
5,14.803125,1302,69.07,91.21326420890938,16.813077836584714,76.72151305683565,18.09962728921976,1,0.1483573870354284
6,15.807491666666667,2888,107.13,144.4645879501385,28.65632507709293,119.80748961218838,20.340183544128323,1,0.14704739342930018
7,16.84652138888889,3454,160.0,159.20022003474233,29.662748311110857,141.97464968152866,10.54208992763367,1,0.1106185382435318
8,17.844085833333335,2805,180.0,161.35038502673794,16.5594882790148,145.90229590017825,11.808527954778032,1,0.09158378929863431
9,18.85134777777778,3171,177.14,182.3987574897509,38.99423199481913,149.4883317565437,5.813840830050165,1,0.08542460448188943
10,19.849976388888887,2412,159.07,164.54879353233832,21.51990553449709,149.37589966832505,6.172050478753819,1,0.10757735169487048
11,20.850507500000003,1084,160.57,170.25036900369005,35.59430284557113,138.82600553505537,6.879655314915632,1,0.1043621206076526
12,21.838216666666668,680,140.56,159.27473529411765,28.541761918638706,134.32585294117646,14.266284708684324,1,0.12033298755859911
13,22.808727222222224,3008,137.67,157.66797872340427,12.732226923488549,147.81574468085103,17.918475981153314,1,0.12688534699213394
14,23.84861777777778,3179,143.57,186.87948411450145,20.473121521432045,173.11183391003456,16.271704088260222,1,0.10617390165180746
15,24.840551666666663,3648,151.02,201.6173163377193,17.696365061601192,187.16334155701756,13.980104429872664,1,0.08997117670193167
16,25.804259722222223,3467,161.96,207.6488029997116,11.241207888778886,197.12346985866745,12.23152512145434,1,0.0746017002958611
17,26.827841944444444,3491,174.34,213.7155800630192,25.51442982646749,188.0816356344887,20.66225106080808,1,0.07645717531323426
18,27.84686888888889,1655,182.18,192.57236858006044,26.78408536742045,148.59235045317223,37.7485012151258,1,0.07524932558422476
19,28.847213888888888,2812,170.24,209.07298364153627,33.787558931522966,162.08376600284495,12.402941423918262,1,0.08695870575452846
20,29.852056666666662,2340,160.51,161.44017521367522,22.446213387505605,145.24507692307694,14.54949534033627,1,0.10419377699010851
21,30.848827777777775,1167,138.93,161.07436161096828,34.77245707592801,126.1453556126821,19.75732676107597,1,0.10149031272001885
22,31.84604472222222,3638,132.0,124.96257559098404,18.05244853153441,103.85742990654204,28.927105257973725,1,0.07916142868633602
23,8.873670277777778,1876,108.31,1095.7744296375267,1171.0635579294326,111.466039445629,31.04488228160926,-1,-0.11594688868107228
0,9.880731666666666,1298,106.02,1071.1730277349768,1170.08747127512,43.43375192604005,153.5926209617502,-1,-0.15445576048038978
1,10.928943055555555,1499,96.71,1617.094036024016,1150.8122598593184,52.25711140760507,142.3945243894455,-1,-0.17146365724739399
2,11.920526666666667,2654,95.14,364.3824302938961,742.2495332964942,-102.78136397889978,227.76581309973943,-1,-0.10510343240762288
3,12.913998055555554,3687,90.36,429.89784106319496,815.7127616282485,-7.547705451586659,188.1564053547318,-1,-0.09102690127242996
4,13.852468055555557,2892,95.61,375.7356293222683,741.4606812743849,-48.83499654218535,208.13356796382405,-1,-0.09502476482918709
5,14.874951944444444,2736,108.6,457.85269005847954,798.85487513385,99.70201023391812,137.94931898274783,-1,-0.07077493374456179
6,15.920055833333334,2063,138.13,522.1114493456131,837.615318167064,165.70929229277752,40.5329880032637,-1,-0.04809390987728379
7,16.928175277777775,2875,154.73,723.9054295652174,993.662507065092,159.71771130434783,99.4455585589334,-1,-0.10756955797132706
8,17.923297222222224,2854,165.33,575.3246285914506,888.4388117464872,163.29565872459705,61.41340915650413,-1,-0.07613614162628568
9,18.930310833333333,1619,160.42,360.9882952439778,643.5154959271207,124.8083878937616,123.52755576413232,-1,-0.06740354470127963
10,19.92397638888889,2460,154.73,211.40753658536585,347.8762120968484,136.78734552845532,71.7844821938664,1,0.026900910074449724
11,20.926159444444444,2323,146.45,286.48009470512267,553.9347169750142,11.0279337064141,207.12814293631223,-1,-0.0581066641768786
12,21.880727222222223,2159,141.22,228.93481241315425,430.07855335995794,134.07747568318666,52.88947876131328,1,0.03846046095860295
13,22.93032638888889,2411,141.68,409.2530360846122,741.5069926363053,146.2983865615927,19.22917369534362,1,0.00745541216371759
14,23.906380833333333,2892,145.41,913.7791113416322,1115.1011120138849,147.17119640387276,19.40343957480879,-1,-0.0752129113375164
15,24.881061944444447,2810,145.92,454.0209288256228,796.0791813356865,143.8925516014235,16.620970374149692,1,0.006571518038333113
16,25.92370055555556,2100,140.11,168.33993809523813,165.73360092281024,144.96373333333332,20.92438305328006,1,0.10823670295196619
17,26.91415083333333,1755,146.34,142.36247863247866,118.67694139551884,109.20062678062676,80.10033154294638,1,0.051833932741593036
18,27.891481666666667,1703,138.8,224.5263358778626,487.8153053313041,109.95258367586612,18.96304571631126,1,0.05884260334905228
19,28.899416111111112,2965,124.44,110.79626306913995,50.16654286347367,95.86586509274872,14.81147997684907,1,0.14971689430576912
20,29.91498305555556,2010,106.15,372.9273084577115,776.8027985243684,73.44640298507464,23.019343551626868,1,0.0005145219894922004
21,30.88175555555556,1774,86.53,372.3308004509584,793.9330940542494,61.20756482525366,25.11625799381712,-1,-0.013632214488148997
22,31.870048333333333,3153,81.3,249.54720266412943,684.1122338829553,22.40871233745639,27.69012599108774,-1,-0.0326131735210724
23,8.970034166666666,446,42.96,11.8,114.35733758017876,-14.135201793721972,42.3665073126084,1,0.014793177425083237
0,9.928958333333334,217,5.0,20.95926267281106,163.74131718401907,-16.861013824884793,60.020759154837066,-1,-0.013585438537943473
1,10.9401625,163,0.16,26.918159509202454,188.38241670536075,-35.17153374233129,74.76624461649031,-1,-0.034468145636893266
2,11.946283888888887,291,0.08,17.24752577319588,141.2562088012119,-52.84398625429554,132.53787767999398,-1,-0.04767134931902872
3,12.98015,267,0.01,16.988988764044944,147.67082099906355,-21.266554307116103,53.74351227955536,1,0.014700550145103963
4,13.991567222222224,736,0.04,15.057527173913044,88.80998616016088,-11.07914402173913,34.03088980069209,1,0.06206073999912792
5,14.973161388888888,779,2.75,141.4794993581515,145.94123918107556,27.59450577663672,51.458612474446646,1,0.05356825981044827
6,15.970355555555557,527,57.88,142.61072106261858,132.8912389511565,76.66696394686907,42.01774124078762,1,0.08943366743590014
7,16.99003722222222,464,91.11,233.3426077586207,456.0681903684701,109.29010775862068,24.54119247441161,1,0.05929134298879851
8,17.985206944444446,1186,127.44,663.5055564924114,990.8387605786568,117.86170320404725,19.928979657193107,-1,-0.03382709159575181
9,18.97489472222222,1286,126.54,871.634370139969,1103.7064386958646,119.2883592534992,18.393424422198184,-1,-0.06948220624305945
10,19.991764166666663,711,127.63,136.4568495077356,163.78510635458142,110.06864978902954,19.77060725248744,1,0.12302836239438258
11,20.992554444444444,1014,124.81,137.5920808678501,202.50083260187225,107.07113412228796,16.495186596240046,1,0.12033845775990526
12,21.99076472222222,1754,117.47,128.69088939566706,199.74375858160397,102.64003420752566,11.9710971521737,1,0.12720324735144123
13,22.94447638888889,882,110.54,122.55385487528343,122.06753535397208,104.1292290249433,16.50031711853403,1,0.13951131686363505
14,23.99258,1687,115.74,118.49896265560166,88.90720898721315,105.78812092471844,12.380762867109937,1,0.14727274411260882
15,24.96151361111111,1178,117.7,121.44058573853992,105.241623494696,104.72071307300509,17.286210272681224,1,0.13969177156824752
16,25.99345027777778,993,119.2,127.40776435045316,138.66571641290173,102.53791540785498,23.277456901112703,1,0.12768796204115496
17,26.986378055555555,834,128.28,121.58930455635492,153.39991797993395,96.04286570743405,26.277718272563085,1,0.11618023567883518
18,27.975750277777777,889,128.76,117.34298087739032,131.9760696589097,93.75197975253094,19.72685530375445,1,0.12144333520995781
19,28.993133055555557,1102,122.7,102.66271324863884,151.8842047079635,80.86692377495463,19.658518729755183,1,0.11839086712082486
20,29.985057222222224,1892,114.56,91.0714534883721,102.72000933133508,67.79628435517971,17.679479785577385,1,0.11808527899436144
21,30.944411666666667,2527,93.47,82.6195409576573,74.41513938030025,66.72027305104868,13.060056664949212,1,0.11559601580253526
22,31.96648,2596,91.71,58.64041987673343,99.36132928440858,38.790820493066256,25.874807763956717,1,0.07139249408108755
23,8.972209722222223,1108,68.54,96.4429783393502,84.1332560179183,-1.124296028880868,21.895197089808036,1,0.053284719248964385
0,9.940905833333334,1073,19.88,17.809711090400747,80.18854244451263,-5.219822926374651,19.898636336366717,1,0.05461933162176957
1,10.962520277777775,1171,5.55,36.69408198121263,80.79056398363161,-47.79778821520068,68.28002985676397,1,0.005338326816832661
2,11.939256666666669,962,4.69,27.557609147609146,87.81271743483013,-20.307141372141373,21.611489001366003,1,0.06234857411194006
3,12.946041944444444,1124,0.1,9.999199288256229,73.94118431266527,-9.492695729537369,28.397573023673218,1,0.07324670771663805
4,13.9872075,1586,2.73,54.195598991172766,79.34589996376967,-31.80327868852459,69.47953515801173,1,0.03333856809631064
5,14.940205555555554,1268,24.94,148.30186119873818,96.02960218835794,62.661861198738166,16.68324694112263,1,0.11327512123375355
6,15.983024166666668,1377,85.72,110.99119099491648,77.16584102697428,54.30983297022512,59.28118554636984,1,0.11012685620011159
7,16.980240000000002,3117,111.55,176.6583830606352,66.88653389134674,82.45741097208854,23.68831244322289,1,0.1419986609649886
8,17.988079166666665,378,106.83,118.2566402116402,128.79909174590662,89.81669312169312,27.914073315006345,1,0.12651544357451522
9,18.986133888888887,253,97.83,128.3196837944664,153.60872661912927,88.97616600790515,40.15610441946448,1,0.10470151033746777
10,19.9855925,998,99.81,137.8093386773547,83.58463145585056,103.0145991983968,17.743903655636235,1,0.14743102843449474
11,20.986806388888887,2046,101.1,191.40739002932543,55.69019154886715,114.95183773216031,13.52207312721551,1,0.14115342612235632
12,21.97908333333333,2095,100.19,189.74531264916467,67.14848831496373,109.13001909307876,13.263835540199434,1,0.14172605039377106
13,22.98620194444445,1197,99.64,122.17026733500416,71.96180041748865,105.49260651629072,16.768228489576742,1,0.15403857342305466
14,23.979615555555554,917,100.77,112.09287895310796,82.63176109789298,95.87270447110144,19.14848495531604,1,0.1488339881680234
15,24.98704083333333,1367,102.13,115.36847110460864,68.6982335010687,100.96528163862472,16.286322681652226,1,0.15388278765950458
16,25.979199166666668,1075,101.43,136.21979534883724,78.63349413313414,116.20347906976744,17.36135906631974,1,0.14435880656807892
17,26.980041944444444,2859,112.01,157.50174536551242,62.78377169436595,110.65813571178734,13.493821289881875,1,0.14315173219328192
18,27.96480027777778,1441,119.49,146.96728660652323,88.10784427608932,91.26380291464262,40.12430627956932,1,0.11893539979846246
19,28.985767777777777,1161,100.79,137.97220499569335,84.43256043238466,99.0170284237726,17.743556480963925,1,0.13547924925229216
20,29.98707361111111,721,99.35,100.04696255201112,91.01648897351868,83.80051317614424,20.86723356891416,1,0.1231749400310388
21,30.9765625,2258,84.77,94.86874224977856,58.80280319464429,21.06441984056687,63.66695203224862,1,0.05857156343246811
22,31.967847777777777,2783,70.43,89.82579949694575,64.48074283384202,38.19605821056414,23.58674165510341,1,0.06761736343105229
23,8.048609444444445,2278,39.57,64.8235601404741,17.275534026515658,47.30632572431959,18.761220375104777,1,0.06197890644075538
0,8.999046111111111,1210,32.64,49.58242975206611,20.833456551295413,24.460900826446284,34.48027664981663,1,0.05000538434189439
1,10.0126625,1329,16.99,33.85012039127163,16.279635330421844,19.978051166290445,29.59395987416224,1,0.07652503947869543
2,10.983661388888889,1550,9.0,22.312845161290326,16.036600820717783,-4.0930967741935484,29.39965254902752,1,0.07466454010848844
3,11.899737777777776,1313,2.65,21.416686976389947,15.471086020664526,0.7819116527037292,30.767581929540214,1,0.08242222025831442
4,13.0488625,1457,3.35,50.92944406314346,17.119584506070883,14.7711942347289,27.6787693453651,1,0.10016249361271345
5,14.033785277777778,1044,25.26,70.60263409961685,18.83485543222091,46.58116858237547,24.135530290645587,1,0.11405250184859506
6,14.988664722222222,743,54.74,94.44682368775234,37.18946868768237,69.65768506056529,19.953838034718377,1,0.13529009977681694
7,15.874090277777777,517,87.88,105.11690522243714,22.533552633345668,95.30439071566732,31.72504383088937,1,0.13636727558970302
8,16.882955555555554,877,105.95,105.0681755986317,17.423147218471385,92.98353477765107,25.822576504951968,1,0.1475258263358356
9,17.356775833333334,1052,100.64,103.615608365019,16.48301956204118,97.80123574144486,24.18926835032452,1,0.15092157197656053
10,18.95760444444445,1363,94.85,109.07362435803373,63.43101324188794,91.9648716067498,21.033755530049635,1,0.155205742379745
11,20.027631944444447,2248,84.93,125.43097419928826,123.58503690983255,80.3924421708185,16.447056242780175,1,0.15097145330035905
12,21.022166111111108,940,76.53,109.06998936170211,108.32547908727986,73.03438297872341,25.533698478262732,1,0.14039663854270357
13,21.95040638888889,2270,70.24,100.57801321585902,44.41585513891732,73.58961233480177,15.981204976421314,1,0.16028428622145569
14,22.98858416666667,1561,73.55,90.68470211402943,12.92782993089345,81.30488789237668,19.225421982054517,1,0.1566851153654198
15,24.00324305555556,2704,79.85,94.175525147929,17.21057094838305,85.69656804733728,15.224926581143608,1,0.16373315900906654
16,25.048720000000003,2049,85.31,110.57891654465594,14.76708615446934,100.53453879941436,17.370946118092668,1,0.15748960070812373
17,26.035394166666663,1294,96.9,118.9933075734158,20.080154825643124,98.06242658423494,23.326071257164088,1,0.14616046905708285
18,27.038380555555555,1892,96.97,114.5134778012685,17.170199115343213,102.28629492600425,19.745857250177423,1,0.14803474353393797
19,27.987195,709,95.91,110.93640338504936,22.761704952146623,91.66390691114243,29.657314245318297,1,0.13570472390956434
20,29.01969833333333,803,84.94,101.32226650062266,20.957525442238065,77.63667496886676,27.27722913355932,1,0.13032183350983662
21,30.049224444444445,1214,76.89,95.70104612850083,18.69646294368618,70.67583196046128,23.66056804870158,1,0.11704632917045754
22,31.03413,3208,76.51,100.2725716957606,67.23113534053917,69.1456951371571,15.648514916719662,1,0.10108082000960672
23,8.884809722222222,1914,68.3,58.82897074190177,57.64134228162432,44.875271682340646,20.451204327540182,1,0.0736161858031481
0,9.84137638888889,355,25.68,57.50219718309859,132.05249898574084,33.52630985915493,49.25157624785288,1,0.026614864285611495
1,10.873677222222222,697,34.62,66.91796269727404,95.06921515844878,41.83385939741751,35.614908341126885,1,0.06597621859263059
2,11.888331666666666,883,44.7,72.92155152887884,84.6796718825109,42.22915062287655,31.873305567216303,1,0.09317346991408376
3,12.860841944444443,693,41.23,81.46366522366522,96.58020320137848,43.7130303030303,40.46391377119379,1,0.0892670109815224
4,13.817293333333334,579,40.7,90.7391537132988,104.62334933016196,46.90701208981002,41.76925658577403,1,0.08798318188304477
5,14.874360277777775,1270,40.68,82.38435433070866,72.06252820306115,58.70396062992126,32.31757972804205,1,0.12159049784032239
6,15.899383611111112,1458,45.1,87.3937242798354,66.77538327647973,62.3289780521262,28.78388911525649,1,0.12932488677251297
7,16.90852138888889,1372,53.4,94.83027696793005,71.44011395298462,69.84020408163265,29.22467263124176,1,0.1305619961081187
8,17.870820277777778,1440,53.63,92.07100694444443,67.61162570237525,67.47551388888888,29.884981414093676,1,0.13224213348129366
9,18.914785277777774,1327,56.89,99.34672946495854,71.70668988779966,72.63641296156744,28.87635171694855,1,0.13783693106701445
10,19.90840833333333,2431,66.72,87.60952283011106,50.49457668571284,75.37237762237763,20.594539278397107,1,0.15816759560113192
11,20.90844583333333,1243,65.56,97.17211584875302,73.59112232882576,73.41314561544651,26.861135751288504,1,0.14798963314046093
12,21.90307305555556,885,65.39,93.62531073446328,86.07539261379758,69.90810169491526,37.57674863858721,1,0.1302803986576349
13,22.9145525,1204,62.69,77.61179401993355,72.35549549929425,57.32516611295681,28.73655029600851,1,0.1418202947177193
14,23.90782638888889,1152,42.15,60.26782986111112,74.39244624765016,37.50660590277778,25.314366765763463,1,0.13064481079862117
15,24.901370555555555,4391,19.92,47.69279662946937,37.88774738101496,32.77077886586199,13.726140058175371,1,0.13315216983804634
16,25.8962125,1063,9.04,46.20243650047037,76.9607700319274,25.634515522107247,26.19422566012613,1,0.10443794954283342
17,26.890372777777777,2382,11.04,39.51518471872376,51.78423235551968,28.162774979009235,19.18095703972677,1,0.1190695610731069
18,27.88571222222222,1536,13.69,32.80415364583334,64.39683935483434,18.50401692708333,23.734155194812388,1,0.0989561946220453
19,28.911237777777774,1636,6.84,33.56261613691932,62.396062035639005,20.844547677261613,22.142914385218575,1,0.08993344599089176
20,29.913459166666662,1685,9.03,33.78372106824926,62.15331268924905,16.870955489614243,21.136320511185968,1,0.07817370136887858
21,30.85962222222222,791,9.07,29.696232616940577,89.89703713013128,12.1882806573957,29.87139937439193,1,0.04629560214613743
22,31.807535555555557,669,5.9,26.923841554559043,98.04162862963928,8.652780269058294,31.80739722621825,1,0.016850874831123908
23,8.61032111111111,414,5.19,26.68678743961353,117.32933311524046,8.950507246376812,32.714638584404085,1,0.014602526587291331
0,9.655868611111112,508,3.94,23.148818897637792,107.36873122816088,0.8742322834645669,30.1402689933468,1,0.0267485392241118
1,10.673988055555556,325,1.71,78.46464615384615,154.0248905578943,-1.0536615384615382,36.14277586675138,1,0.031935580626007265
2,11.652815555555556,817,4.1,32.27799265605876,101.39313730854543,-5.50046511627907,24.09517707170327,1,0.0672321208391527
3,12.717883055555555,592,2.65,17.43467905405405,100.47887069633695,-1.1014020270270266,28.20761931413383,1,0.06287168415246847
4,13.672004444444443,1162,2.87,16.170817555938044,72.72372908025218,-2.930172117039588,22.282291172234,1,0.08786108989846853
5,14.701630833333333,459,4.01,21.3616339869281,114.68252062664382,-3.4040087145969515,32.51186271321429,1,0.06371688142127052
6,15.677568333333332,1118,1.58,44.2519588550984,96.365041810237,2.276869409660107,20.618007480032425,1,0.09811245870796059
7,16.716884166666667,1059,1.74,35.84421152030217,87.64932016477093,3.69657223796034,22.75558302580395,1,0.09585931724581892
8,17.690092777777778,927,9.08,27.51852211434736,84.96116085645838,6.412038834951456,23.736654234790315,1,0.09985733341786746
9,18.69529888888889,1477,10.31,25.15496953283683,63.63566078272851,7.100731211916045,21.43001219717805,1,0.1118312442590067
10,19.71949833333333,1515,9.01,24.55697689768977,61.59773267131797,13.927636963696369,18.2385366639856,1,0.12234304899305304
11,20.715825555555558,3753,8.03,25.20853184119371,39.47850425405087,15.091630695443644,13.368295067500773,1,0.12839308917914133
12,21.71948138888889,2401,6.76,25.099583506872136,49.18177201287547,12.303915035401916,16.137577430729127,1,0.12586127802711422
13,22.7184025,2006,0.42,25.70994516450649,53.66963004878133,10.088359920239284,20.19828982790717,1,0.12189214398653914
14,23.719526388888887,1257,0.29,29.627963404932377,67.3210576693622,2.323046937151949,22.23618894393065,1,0.11104050791476971
15,24.686101944444445,978,0.82,31.383486707566465,76.56634453107921,15.813711656441717,21.1644958980582,1,0.1027602219695718
16,25.70642944444444,771,13.69,43.94491569390402,89.3978360270765,24.657561608300902,24.37652896612097,1,0.10235432783579812
17,26.717531388888887,1036,30.9,40.93800193050193,77.3025580215829,22.763243243243245,23.78906850206305,1,0.10767582234576728
18,27.71757,1051,26.95,44.41005708848716,74.39584778477752,25.86758325404377,25.15359274274874,1,0.1045488197489029
